"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
2013,3,1,1643,"1630",13,1744,1737,7,"EV",4299,"N11107","EWR","DCA",41,199,16,30,"2013-03-01T21:00:00Z"
2013,3,29,1930,"1936",-6,2047,2100,-13,"EV",5705,"N827AS","LGA","IAD",48,229,19,36,"2013-03-29T23:00:00Z"
2013,3,3,1251,"1300",-9,1357,1406,-9,"B6",1006,"N309JB","JFK","BOS",40,187,13,0,"2013-03-03T18:00:00Z"
2013,1,19,1305,"1300",5,1412,1408,4,"US",2175,"N950UW","LGA","DCA",49,214,13,0,"2013-01-19T18:00:00Z"
2013,7,18,610,"603",7,849,841,8,"UA",1722,"N36447","EWR","MCO",122,937,6,3,"2013-07-18T10:00:00Z"
2013,6,9,1606,"1550",16,1855,1916,-21,"UA",1151,"N37427","EWR","SEA",329,2402,15,50,"2013-06-09T19:00:00Z"
2013,10,16,1322,"1300",22,1502,1434,28,"UA",681,"N842UA","LGA","ORD",118,733,13,0,"2013-10-16T17:00:00Z"
2013,9,20,2024,"2000",24,2334,2317,17,"UA",394,"N594UA","EWR","SFO",336,2565,20,0,"2013-09-21T00:00:00Z"
2013,6,12,1201,"1159",2,1458,1500,-2,"UA",1163,"N13718","EWR","SNA",328,2434,11,59,"2013-06-12T15:00:00Z"
2013,4,12,2059,"1930",89,2232,2101,91,"EV",3806,"N11565","EWR","BNA",131,748,19,30,"2013-04-12T23:00:00Z"
2013,8,7,623,"611",12,909,915,-6,"UA",1183,"N73283","EWR","RSW",145,1068,6,11,"2013-08-07T10:00:00Z"
2013,11,15,828,"830",-2,1030,1041,-11,"9E",3385,"N915XJ","EWR","MSP",151,1008,8,30,"2013-11-15T13:00:00Z"
2013,9,10,1402,"1329",33,1531,1509,22,"AA",331,"N492AA","LGA","ORD",109,733,13,29,"2013-09-10T17:00:00Z"
2013,3,11,1141,"1144",-3,1424,1434,-10,"UA",1690,"N29129","EWR","MCO",139,937,11,44,"2013-03-11T15:00:00Z"
2013,6,25,2129,"2045",44,2231,2159,32,"B6",2680,"N309JB","EWR","BOS",41,200,20,45,"2013-06-26T00:00:00Z"
2013,7,28,NA,"1635",NA,NA,1833,NA,"EV",5509,"N748EV","EWR","DTW",NA,488,16,35,"2013-07-28T20:00:00Z"
2013,4,18,1015,"940",35,1324,1242,42,"B6",1101,"N763JB","JFK","FLL",154,1069,9,40,"2013-04-18T13:00:00Z"
2013,12,8,816,"820",-4,1027,1021,6,"US",409,"N657AW","EWR","CLT",108,529,8,20,"2013-12-08T13:00:00Z"
2013,12,8,1633,"1640",-7,1833,1818,15,"EV",4702,"N13969","EWR","GSO",85,445,16,40,"2013-12-08T21:00:00Z"
2013,10,28,836,"845",-9,936,958,-22,"9E",3841,"N8488D","JFK","PHL",27,94,8,45,"2013-10-28T12:00:00Z"
2013,2,26,1747,"1725",22,1856,1827,29,"EV",4316,"N11551","EWR","BWI",46,169,17,25,"2013-02-26T22:00:00Z"
2013,10,31,1514,"1520",-6,1705,1705,0,"AA",341,"N4WKAA","LGA","ORD",127,733,15,20,"2013-10-31T19:00:00Z"
2013,4,4,1358,"1359",-1,1542,1551,-9,"EV",4983,"N724EV","LGA","GSO",83,461,13,59,"2013-04-04T17:00:00Z"
2013,6,2,909,"915",-6,1054,1118,-24,"EV",4161,"N16546","EWR","CLT",76,529,9,15,"2013-06-02T13:00:00Z"
2013,10,5,1307,"1200",67,1519,1435,44,"DL",1947,"N689DL","LGA","ATL",103,762,12,0,"2013-10-05T16:00:00Z"
2013,2,6,1637,"1640",-3,1851,1850,1,"MQ",4540,"N725MQ","LGA","DTW",92,502,16,40,"2013-02-06T21:00:00Z"
2013,1,27,1204,"1150",14,1429,1345,44,"MQ",4646,"N535MQ","LGA","MSP",187,1020,11,50,"2013-01-27T16:00:00Z"
2013,1,25,1520,"1530",-10,1713,1725,-12,"AA",2223,"N4XKAA","LGA","STL",142,888,15,30,"2013-01-25T20:00:00Z"
2013,10,27,618,"625",-7,726,735,-9,"B6",2180,"N266JB","EWR","BOS",45,200,6,25,"2013-10-27T10:00:00Z"
2013,2,5,934,"827",67,1140,1031,69,"EV",4529,"N16963","EWR","MYR",89,550,8,27,"2013-02-05T13:00:00Z"
2013,10,9,1405,"1325",40,1605,1549,16,"F9",841,"N214FR","LGA","DEN",209,1620,13,25,"2013-10-09T17:00:00Z"
2013,1,6,1346,"1335",11,1654,1631,23,"B6",431,"N580JB","LGA","SRQ",173,1047,13,35,"2013-01-06T18:00:00Z"
2013,6,14,1619,"1619",0,2000,1918,42,"UA",996,"N526UA","EWR","SFO",339,2565,16,19,"2013-06-14T20:00:00Z"
2013,9,12,1155,"1159",-4,1510,1514,-4,"AA",1256,"N3EXAA","LGA","MIA",157,1096,11,59,"2013-09-12T15:00:00Z"
2013,2,21,850,"900",-10,958,1020,-22,"US",2120,"N952UW","LGA","BOS",37,184,9,0,"2013-02-21T14:00:00Z"
2013,10,4,710,"715",-5,1015,1010,5,"VX",399,"N631VA","JFK","LAX",333,2475,7,15,"2013-10-04T11:00:00Z"
2013,12,5,833,"825",8,1029,1005,24,"MQ",3272,"N812MQ","LGA","CLE",75,419,8,25,"2013-12-05T13:00:00Z"
2013,6,7,1854,"1900",-6,2246,2202,44,"UA",1664,"N77530","EWR","MIA",177,1085,19,0,"2013-06-07T23:00:00Z"
2013,7,9,1235,"1240",-5,1424,1435,-11,"EV",4381,"N14568","EWR","DTW",84,488,12,40,"2013-07-09T16:00:00Z"
2013,5,15,735,"735",0,1025,1110,-45,"VX",11,"N841VA","JFK","SFO",330,2586,7,35,"2013-05-15T11:00:00Z"
2013,12,4,824,"830",-6,944,1005,-21,"MQ",3433,"N534MQ","LGA","BNA",113,764,8,30,"2013-12-04T13:00:00Z"
2013,4,16,2025,"2024",1,2302,2328,-26,"UA",1292,"N37287","EWR","FLL",140,1065,20,24,"2013-04-17T00:00:00Z"
2013,2,22,1851,"1857",-6,2134,2158,-24,"UA",1724,"N24224","EWR","PBI",142,1023,18,57,"2013-02-22T23:00:00Z"
2013,12,23,701,"705",-4,1026,1032,-6,"DL",2003,"N985DL","LGA","MIA",164,1096,7,5,"2013-12-23T12:00:00Z"
2013,7,12,1107,"1115",-8,1231,1255,-24,"AA",327,"N525AA","LGA","ORD",95,733,11,15,"2013-07-12T15:00:00Z"
2013,6,20,1955,"2000",-5,2121,2127,-6,"9E",4287,"N8943A","JFK","BWI",37,184,20,0,"2013-06-21T00:00:00Z"
2013,6,12,2153,"2140",13,2307,2310,-3,"MQ",3317,"N502MQ","LGA","RDU",61,431,21,40,"2013-06-13T01:00:00Z"
2013,12,2,1214,"1220",-6,1341,1400,-19,"MQ",3361,"N857MQ","JFK","RDU",70,427,12,20,"2013-12-02T17:00:00Z"
2013,10,15,1654,"1700",-6,1927,1940,-13,"DL",1499,"N970DL","LGA","ATL",109,762,17,0,"2013-10-15T21:00:00Z"
2013,8,19,1343,"1345",-2,1625,1635,-10,"AA",753,"N3FKAA","LGA","DFW",196,1389,13,45,"2013-08-19T17:00:00Z"
2013,10,25,1901,"1901",0,2222,2211,11,"UA",237,"N572UA","EWR","SFO",330,2565,19,1,"2013-10-25T23:00:00Z"
2013,10,1,1212,"1200",12,1441,1455,-14,"AA",3,"N338AA","JFK","LAX",307,2475,12,0,"2013-10-01T16:00:00Z"
2013,11,17,2135,"1645",290,2246,1815,271,"WN",1104,"N8310C","LGA","MDW",116,725,16,45,"2013-11-17T21:00:00Z"
2013,5,3,1029,"1030",-1,1320,1400,-40,"VX",187,"N521VA","EWR","SFO",329,2565,10,30,"2013-05-03T14:00:00Z"
2013,9,3,1650,"1700",-10,1955,1953,2,"DL",1585,"N363NW","LGA","MCO",136,950,17,0,"2013-09-03T21:00:00Z"
2013,8,30,1113,"1110",3,1344,1413,-29,"DL",1875,"N365NW","LGA","TPA",130,1010,11,10,"2013-08-30T15:00:00Z"
2013,2,10,1637,"1500",97,1937,1825,72,"AA",1925,"N3ETAA","LGA","MIA",146,1096,15,0,"2013-02-10T20:00:00Z"
2013,8,19,811,"803",8,1021,1016,5,"EV",4407,"N34110","EWR","OMA",157,1134,8,3,"2013-08-19T12:00:00Z"
2013,8,11,657,"634",23,838,826,12,"US",2063,"N104UW","EWR","CLT",81,529,6,34,"2013-08-11T10:00:00Z"
2013,4,1,828,"835",-7,1101,1114,-13,"DL",2170,"N374DA","JFK","PHX",315,2153,8,35,"2013-04-01T12:00:00Z"
2013,2,1,1613,"1619",-6,1718,1726,-8,"EV",4299,"N13994","EWR","DCA",42,199,16,19,"2013-02-01T21:00:00Z"
2013,11,13,1055,"1100",-5,1330,1332,-2,"DL",1647,"N623DL","LGA","ATL",100,762,11,0,"2013-11-13T16:00:00Z"
2013,12,5,1710,"1710",0,2040,2021,19,"DL",1519,"N3773D","EWR","SLC",306,1969,17,10,"2013-12-05T22:00:00Z"
2013,3,24,1201,"1205",-4,1416,1413,3,"EV",4707,"N13908","EWR","TYS",114,631,12,5,"2013-03-24T16:00:00Z"
2013,2,3,1531,"1540",-9,1733,1743,-10,"9E",3523,"N909XJ","JFK","ORD",127,740,15,40,"2013-02-03T20:00:00Z"
2013,4,23,1915,"1829",46,2108,2031,37,"US",1973,"N438US","EWR","CLT",75,529,18,29,"2013-04-23T22:00:00Z"
2013,10,18,1020,"1026",-6,1112,1130,-18,"B6",518,"N239JB","JFK","BOS",33,187,10,26,"2013-10-18T14:00:00Z"
2013,12,12,753,"800",-7,937,945,-8,"MQ",2809,"N502MQ","LGA","STL",140,888,8,0,"2013-12-12T13:00:00Z"
2013,3,22,959,"1001",-2,1059,1116,-17,"UA",1240,"N47414","EWR","BOS",39,200,10,1,"2013-03-22T14:00:00Z"
2013,3,23,1633,"1530",63,2016,1855,81,"AA",1039,"N3ERAA","JFK","FLL",168,1069,15,30,"2013-03-23T19:00:00Z"
2013,12,16,757,"759",-2,1020,1037,-17,"DL",2047,"N648DL","LGA","ATL",115,762,7,59,"2013-12-16T12:00:00Z"
2013,10,9,1622,"1555",27,1818,1804,14,"EV",3825,"N13956","EWR","IND",94,645,15,55,"2013-10-09T19:00:00Z"
2013,2,27,1354,"1359",-5,1518,1533,-15,"UA",699,"N801UA","EWR","ORD",104,719,13,59,"2013-02-27T18:00:00Z"
2013,3,7,632,"634",-2,940,951,-11,"UA",1276,"N18220","EWR","AUS",218,1504,6,34,"2013-03-07T11:00:00Z"
2013,4,22,1424,"1415",9,1655,1610,45,"MQ",4588,"N530MQ","LGA","MSP",162,1020,14,15,"2013-04-22T18:00:00Z"
2013,11,19,2048,"2100",-12,2332,2345,-13,"B6",499,"N630JB","LGA","MCO",137,950,21,0,"2013-11-20T02:00:00Z"
2013,12,14,1209,"1210",-1,1547,1520,27,"AA",1143,"N3ENAA","LGA","DFW",219,1389,12,10,"2013-12-14T17:00:00Z"
2013,10,24,1731,"1735",-4,1954,2000,-6,"WN",209,"N431WN","LGA","DEN",226,1620,17,35,"2013-10-24T21:00:00Z"
2013,2,11,923,"930",-7,1058,1103,-5,"9E",3661,"N8721B","JFK","ROC",60,264,9,30,"2013-02-11T14:00:00Z"
2013,10,10,1647,"1635",12,1809,1815,-6,"MQ",2949,"N669MQ","JFK","BNA",108,765,16,35,"2013-10-10T20:00:00Z"
2013,1,31,1605,"1600",5,1958,1925,33,"AA",1467,"N3GMAA","LGA","MIA",163,1096,16,0,"2013-01-31T21:00:00Z"
2013,8,7,911,"915",-4,1206,1210,-4,"AA",1,"N339AA","JFK","LAX",321,2475,9,15,"2013-08-07T13:00:00Z"
2013,2,11,1328,"1300",28,1500,1440,20,"AA",329,"N521AA","LGA","ORD",131,733,13,0,"2013-02-11T18:00:00Z"
2013,9,27,1449,"1455",-6,1651,1645,6,"MQ",2815,"N698MQ","JFK","CLE",70,425,14,55,"2013-09-27T18:00:00Z"
2013,4,13,1827,"1830",-3,1948,2013,-25,"UA",1523,"N17719","EWR","ORD",121,719,18,30,"2013-04-13T22:00:00Z"
2013,9,24,2045,"2052",-7,2217,2248,-31,"EV",4368,"N11121","EWR","DAY",73,533,20,52,"2013-09-25T00:00:00Z"
2013,3,23,1955,"2000",-5,2215,2235,-20,"MQ",4662,"N534MQ","LGA","ATL",120,762,20,0,"2013-03-24T00:00:00Z"
2013,3,14,1447,"1430",17,1716,1735,-19,"AA",883,"N546AA","EWR","DFW",187,1372,14,30,"2013-03-14T18:00:00Z"
2013,10,24,1643,"1635",8,1959,1951,8,"B6",1801,"N640JB","JFK","FLL",159,1069,16,35,"2013-10-24T20:00:00Z"
2013,8,9,619,"614",5,802,806,-4,"US",1965,"N104UW","EWR","CLT",81,529,6,14,"2013-08-09T10:00:00Z"
2013,4,30,1908,"1915",-7,2222,2249,-27,"DL",6,"N3747D","JFK","SLC",273,1990,19,15,"2013-04-30T23:00:00Z"
2013,5,27,1018,"1025",-7,1236,1222,14,"US",29,"N673AW","EWR","PHX",304,2133,10,25,"2013-05-27T14:00:00Z"
2013,7,21,2020,"2030",-10,2154,2206,-12,"9E",3395,"N904XJ","JFK","DCA",40,213,20,30,"2013-07-22T00:00:00Z"
2013,3,30,1637,"1608",29,1819,1812,7,"9E",4183,"N8604C","JFK","RDU",63,427,16,8,"2013-03-30T20:00:00Z"
2013,9,20,1858,"1908",-10,2140,2220,-40,"UA",1515,"N27724","EWR","MIA",131,1085,19,8,"2013-09-20T23:00:00Z"
2013,2,9,1349,"1300",49,1505,1437,28,"UA",72,"N14107","EWR","ORD",118,719,13,0,"2013-02-09T18:00:00Z"
2013,7,22,1534,"1535",-1,1908,1850,18,"B6",1729,"N624JB","JFK","RSW",144,1074,15,35,"2013-07-22T19:00:00Z"
2013,12,6,NA,"1345",NA,NA,1550,NA,"EV",4100,"N12900","EWR","MEM",NA,946,13,45,"2013-12-06T18:00:00Z"
2013,7,29,2131,"2140",-9,2240,2300,-20,"MQ",3621,"N817MQ","JFK","DCA",45,213,21,40,"2013-07-30T01:00:00Z"
2013,11,22,1401,"1345",16,1707,1655,12,"AA",1151,"N3FCAA","LGA","DFW",218,1389,13,45,"2013-11-22T18:00:00Z"
2013,12,30,1643,"1650",-7,1945,2005,-20,"AA",1171,"N3FJAA","LGA","DFW",219,1389,16,50,"2013-12-30T21:00:00Z"
2013,7,2,1738,"1732",6,2017,2044,-27,"UA",1266,"N37434","EWR","LAX",303,2454,17,32,"2013-07-02T21:00:00Z"
2013,5,22,2030,"2030",0,17,2356,21,"B6",677,"N779JB","JFK","LAX",317,2475,20,30,"2013-05-23T00:00:00Z"
2013,10,4,1636,"1630",6,2009,2000,9,"VX",27,"N847VA","JFK","SFO",347,2586,16,30,"2013-10-04T20:00:00Z"
2013,7,25,557,"600",-3,707,725,-18,"AA",301,"N521AA","LGA","ORD",105,733,6,0,"2013-07-25T10:00:00Z"
2013,10,5,1730,"1525",125,1853,1645,128,"WN",3128,"N400WN","LGA","MKE",121,738,15,25,"2013-10-05T19:00:00Z"
2013,6,9,1500,"1505",-5,1641,1630,11,"MQ",3823,"N544MQ","JFK","DCA",49,213,15,5,"2013-06-09T19:00:00Z"
2013,1,8,2057,"2100",-3,2227,2235,-8,"MQ",4507,"N737MQ","LGA","RDU",68,431,21,0,"2013-01-09T02:00:00Z"
2013,5,20,603,"604",-1,811,853,-42,"UA",1506,"N77258","EWR","LAS",281,2227,6,4,"2013-05-20T10:00:00Z"
2013,9,22,1836,"1720",76,2108,2010,58,"UA",246,"N838UA","EWR","DFW",181,1372,17,20,"2013-09-22T21:00:00Z"
2013,11,17,2234,"1935",179,32,2143,169,"EV",4361,"N14974","EWR","TYS",102,631,19,35,"2013-11-18T00:00:00Z"
2013,10,26,1656,"1700",-4,2008,1955,13,"AA",211,"N3KEAA","JFK","IAH",212,1417,17,0,"2013-10-26T21:00:00Z"
2013,3,18,855,"900",-5,1159,1208,-9,"UA",1170,"N38459","EWR","FLL",154,1065,9,0,"2013-03-18T13:00:00Z"
2013,4,8,1255,"1300",-5,1404,1404,0,"EV",4129,"N11119","EWR","DCA",39,199,13,0,"2013-04-08T17:00:00Z"
2013,8,9,757,"800",-3,1102,1104,-2,"DL",2190,"N311US","JFK","MIA",141,1089,8,0,"2013-08-09T12:00:00Z"
2013,1,20,854,"857",-3,1148,1207,-19,"UA",1110,"N24715","EWR","IAH",210,1400,8,57,"2013-01-20T13:00:00Z"
2013,6,30,802,"615",107,1119,910,129,"AA",1895,"N3HXAA","EWR","MIA",164,1085,6,15,"2013-06-30T10:00:00Z"
2013,8,12,1717,"1703",14,1855,1843,12,"EV",4202,"N14543","EWR","STL",137,872,17,3,"2013-08-12T21:00:00Z"
2013,9,11,1645,"1650",-5,1843,1900,-17,"US",627,"N649AW","EWR","PHX",277,2133,16,50,"2013-09-11T20:00:00Z"
2013,11,15,1242,"1250",-8,1600,1604,-4,"DL",1375,"N3733Z","JFK","SLC",292,1990,12,50,"2013-11-15T17:00:00Z"
2013,7,15,628,"635",-7,813,826,-13,"US",1032,"N537UW","EWR","CLT",73,529,6,35,"2013-07-15T10:00:00Z"
2013,8,9,NA,"1000",NA,NA,1113,NA,"US",2142,NA,"LGA","BOS",NA,184,10,0,"2013-08-09T14:00:00Z"
2013,11,20,947,"910",37,1436,1225,NA,"DL",970,"N332NB","LGA","FLL",NA,1076,9,10,"2013-11-20T14:00:00Z"
2013,10,1,1503,"1501",2,1652,1702,-10,"EV",4144,"N11119","EWR","CHS",81,628,15,1,"2013-10-01T19:00:00Z"
2013,7,2,2027,"1916",71,2221,2118,63,"EV",4361,"N48901","EWR","TYS",97,631,19,16,"2013-07-02T23:00:00Z"
2013,1,9,1854,"1900",-6,2230,2238,-8,"DL",87,"N711ZX","JFK","LAX",358,2475,19,0,"2013-01-10T00:00:00Z"
2013,1,3,1326,"1330",-4,1609,1655,-46,"VX",411,"N624VA","JFK","LAX",320,2475,13,30,"2013-01-03T18:00:00Z"
2013,6,28,903,"905",-2,1006,1016,-10,"B6",1634,"N298JB","JFK","BTV",44,266,9,5,"2013-06-28T13:00:00Z"
2013,12,20,1815,"1815",0,2117,2135,-18,"AA",1611,"N3ATAA","LGA","MIA",159,1096,18,15,"2013-12-20T23:00:00Z"
2013,6,15,1919,"1924",-5,2020,2050,-30,"UA",994,"N446UA","EWR","BOS",39,200,19,24,"2013-06-15T23:00:00Z"
2013,8,22,1009,"1006",3,1316,1255,21,"UA",1735,"N78524","EWR","LAX",308,2454,10,6,"2013-08-22T14:00:00Z"
2013,6,12,1258,"1200",58,1416,1314,62,"EV",4233,"N13913","EWR","BTV",46,266,12,0,"2013-06-12T16:00:00Z"
2013,4,10,601,"601",0,855,935,-40,"UA",1020,"N14121","EWR","SFO",330,2565,6,1,"2013-04-10T10:00:00Z"
2013,1,19,558,"600",-2,846,858,-12,"UA",1627,"N37408","EWR","PBI",147,1023,6,0,"2013-01-19T11:00:00Z"
2013,3,25,611,"610",1,910,910,0,"AA",1895,"N5BVAA","EWR","MIA",158,1085,6,10,"2013-03-25T10:00:00Z"
2013,6,24,554,"600",-6,700,725,-25,"AA",301,"N547AA","LGA","ORD",104,733,6,0,"2013-06-24T10:00:00Z"
2013,10,4,553,"600",-7,801,829,-28,"DL",563,"N954DL","LGA","ATL",107,762,6,0,"2013-10-04T10:00:00Z"
2013,5,5,1706,"1650",16,1824,1845,-21,"WN",197,"N712SW","LGA","STL",115,888,16,50,"2013-05-05T20:00:00Z"
2013,3,17,833,"835",-2,1122,1140,-18,"DL",1959,"N910DL","JFK","MCO",133,944,8,35,"2013-03-17T12:00:00Z"
2013,5,10,1754,"1540",134,2001,1736,145,"9E",3523,"N903XJ","JFK","ORD",123,740,15,40,"2013-05-10T19:00:00Z"
2013,2,5,1722,"1725",-3,2011,2023,-12,"UA",1134,"N17104","EWR","IAH",203,1400,17,25,"2013-02-05T22:00:00Z"
2013,7,2,859,"900",-1,1045,1106,-21,"EV",4380,"N12163","EWR","MSP",134,1008,9,0,"2013-07-02T13:00:00Z"
2013,3,14,1530,"1535",-5,1836,1850,-14,"AA",763,"N3JEAA","LGA","DFW",190,1389,15,35,"2013-03-14T19:00:00Z"
2013,2,22,655,"700",-5,1004,1014,-10,"DL",1879,"N369NW","LGA","FLL",164,1076,7,0,"2013-02-22T12:00:00Z"
2013,4,27,1053,"1059",-6,1208,1217,-9,"EV",4371,"N14907","EWR","BNA",118,748,10,59,"2013-04-27T14:00:00Z"
2013,8,9,553,"600",-7,801,826,-25,"DL",461,"N905DE","LGA","ATL",102,762,6,0,"2013-08-09T10:00:00Z"
2013,3,6,1237,"1240",-3,1507,1540,-33,"AA",1853,"N4WVAA","EWR","DFW",184,1372,12,40,"2013-03-06T17:00:00Z"
2013,9,1,1412,"1415",-3,1722,1628,54,"DL",673,"N301DQ","EWR","ATL",112,746,14,15,"2013-09-01T18:00:00Z"
2013,8,18,1038,"1044",-6,1141,1200,-19,"EV",4510,"N16919","EWR","MKE",109,725,10,44,"2013-08-18T14:00:00Z"
2013,5,6,1427,"1426",1,1724,1729,-5,"B6",71,"N768JB","JFK","FLL",153,1069,14,26,"2013-05-06T18:00:00Z"
2013,5,27,818,"819",-1,1143,1210,-27,"B6",717,"N625JB","JFK","SJU",187,1598,8,19,"2013-05-27T12:00:00Z"
2013,11,14,1641,"1645",-4,1744,1820,-36,"MQ",3216,"N638MQ","JFK","ORF",50,290,16,45,"2013-11-14T21:00:00Z"
2013,9,5,1218,"1224",-6,1313,1336,-23,"UA",628,"N853UA","EWR","BOS",33,200,12,24,"2013-09-05T16:00:00Z"
2013,7,18,2100,"2000",60,2241,2140,61,"MQ",3591,"N722MQ","LGA","RDU",64,431,20,0,"2013-07-19T00:00:00Z"
2013,4,16,717,"725",-8,944,1015,-31,"AS",21,"N408AS","EWR","SEA",311,2402,7,25,"2013-04-16T11:00:00Z"
2013,9,22,1814,"1815",-1,2044,2043,1,"DL",926,"N945DL","EWR","ATL",101,746,18,15,"2013-09-22T22:00:00Z"
2013,1,26,1129,"1130",-1,1410,1422,-12,"UA",1690,"N12116","EWR","MCO",139,937,11,30,"2013-01-26T16:00:00Z"
2013,11,12,619,"625",-6,715,735,-20,"B6",2180,"N273JB","EWR","BOS",33,200,6,25,"2013-11-12T11:00:00Z"
2013,7,20,1829,"1830",-1,1933,1940,-7,"MQ",3044,"N637MQ","JFK","BWI",36,184,18,30,"2013-07-20T22:00:00Z"
2013,8,27,1305,"1314",-9,1449,1506,-17,"US",2095,"N103US","EWR","CLT",78,529,13,14,"2013-08-27T17:00:00Z"
2013,5,5,657,"700",-3,1009,1010,-1,"AA",2279,"N3FMAA","LGA","MIA",161,1096,7,0,"2013-05-05T11:00:00Z"
2013,11,13,1308,"1315",-7,1453,1523,-30,"9E",3795,"N805AY","EWR","CVG",82,569,13,15,"2013-11-13T18:00:00Z"
2013,10,21,1016,"1005",11,1244,1236,8,"B6",411,"N570JB","JFK","LAS",307,2248,10,5,"2013-10-21T14:00:00Z"
2013,12,18,2028,"2001",27,2309,2304,5,"B6",65,"N635JB","JFK","ABQ",263,1826,20,1,"2013-12-19T01:00:00Z"
2013,11,19,1144,"1151",-7,1413,1419,-6,"FL",63,"N968AT","LGA","ATL",114,762,11,51,"2013-11-19T16:00:00Z"
2013,9,30,1541,"1528",13,1642,1659,-17,"EV",4502,"N13553","EWR","BNA",100,748,15,28,"2013-09-30T19:00:00Z"
2013,3,29,755,"740",15,946,948,-2,"EV",4676,"N13566","EWR","GRR",90,605,7,40,"2013-03-29T11:00:00Z"
2013,5,2,1520,"1525",-5,1722,1730,-8,"MQ",4579,"N1EAMQ","LGA","CLT",80,544,15,25,"2013-05-02T19:00:00Z"
2013,11,29,1019,"1018",1,1125,1137,-12,"EV",6181,"N19966","EWR","IAD",54,212,10,18,"2013-11-29T15:00:00Z"
2013,12,3,2136,"2120",16,128,100,28,"UA",1049,"N68453","EWR","SFO",380,2565,21,20,"2013-12-04T02:00:00Z"
2013,6,23,634,"630",4,856,917,-21,"UA",1591,"N33266","EWR","IAH",179,1400,6,30,"2013-06-23T10:00:00Z"
2013,3,29,1212,"1205",7,1337,1345,-8,"WN",1791,"N760SW","EWR","STL",130,872,12,5,"2013-03-29T16:00:00Z"
2013,9,5,1053,"1100",-7,1209,1223,-14,"UA",798,"N449UA","EWR","ORD",115,719,11,0,"2013-09-05T15:00:00Z"
2013,12,24,1419,"1425",-6,1539,1609,-30,"EV",5259,"N758EV","LGA","MSN",117,812,14,25,"2013-12-24T19:00:00Z"
2013,10,30,1505,"1520",-15,1737,1740,-3,"MQ",3532,"N724MQ","LGA","XNA",183,1147,15,20,"2013-10-30T19:00:00Z"
2013,6,16,1304,"1309",-5,1412,1424,-12,"B6",604,"N317JB","JFK","PWM",46,273,13,9,"2013-06-16T17:00:00Z"
2013,10,8,1545,"1530",15,1846,1853,-7,"DL",424,"N193DN","JFK","LAX",318,2475,15,30,"2013-10-08T19:00:00Z"
2013,6,27,837,"800",37,1138,1053,45,"B6",901,"N561JB","JFK","FLL",164,1069,8,0,"2013-06-27T12:00:00Z"
2013,5,17,1602,"1608",-6,1803,1815,-12,"9E",3412,"N904XJ","JFK","RDU",65,427,16,8,"2013-05-17T20:00:00Z"
2013,1,29,839,"845",-6,1029,1057,-28,"US",1429,"N714US","LGA","CLT",87,544,8,45,"2013-01-29T13:00:00Z"
2013,10,26,949,"950",-1,1202,1141,21,"EV",5463,"N750EV","LGA","BNA",108,764,9,50,"2013-10-26T13:00:00Z"
2013,8,15,1019,"1030",-11,1324,1345,-21,"VX",187,"N525VA","EWR","SFO",344,2565,10,30,"2013-08-15T14:00:00Z"
2013,4,26,1320,"1325",-5,1643,1650,-7,"VX",411,"N636VA","JFK","LAX",359,2475,13,25,"2013-04-26T17:00:00Z"
2013,1,17,2004,"2005",-1,2259,2311,-12,"UA",754,"N830UA","EWR","TPA",159,997,20,5,"2013-01-18T01:00:00Z"
2013,3,29,1516,"1459",17,1820,1825,-5,"UA",1699,"N76522","EWR","SFO",334,2565,14,59,"2013-03-29T18:00:00Z"
2013,4,24,1843,"1850",-7,2143,2136,7,"B6",527,"N563JB","EWR","MCO",133,937,18,50,"2013-04-24T22:00:00Z"
2013,1,19,653,"655",-2,906,927,-21,"B6",117,"N633JB","JFK","MSY",172,1182,6,55,"2013-01-19T11:00:00Z"
2013,9,17,1755,"1805",-10,1937,1953,-16,"OO",5568,"N794SK","LGA","CLE",68,419,18,5,"2013-09-17T22:00:00Z"
2013,12,8,1515,"1525",-10,1738,1720,18,"MQ",2840,"N531MQ","LGA","STL",167,888,15,25,"2013-12-08T20:00:00Z"
2013,3,25,555,"600",-5,742,756,-14,"EV",5068,"N709EV","EWR","DTW",86,488,6,0,"2013-03-25T10:00:00Z"
2013,6,15,1435,"1300",95,1641,1505,96,"MQ",3340,"N725MQ","LGA","DTW",83,502,13,0,"2013-06-15T17:00:00Z"
2013,2,10,1124,"1129",-5,1344,1418,-34,"B6",523,"N649JB","EWR","MCO",125,937,11,29,"2013-02-10T16:00:00Z"
2013,3,11,957,"945",12,1136,1130,6,"AA",319,"N491AA","LGA","ORD",118,733,9,45,"2013-03-11T13:00:00Z"
2013,4,30,1814,"1739",35,2049,2030,19,"B6",391,"N636JB","LGA","MCO",127,950,17,39,"2013-04-30T21:00:00Z"
2013,10,22,626,"629",-3,945,929,16,"AA",1205,"N3JMAA","EWR","MIA",161,1085,6,29,"2013-10-22T10:00:00Z"
2013,5,24,1359,"1400",-1,1508,1512,-4,"US",2177,"N766US","LGA","DCA",46,214,14,0,"2013-05-24T18:00:00Z"
2013,6,18,1636,"1640",-4,2020,1956,24,"B6",185,"N632JB","JFK","SAN",341,2446,16,40,"2013-06-18T20:00:00Z"
